cell_type,comp,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
Excitatory Neurons,2,prerank,Positive Regulation Of Developmental Growth (GO:0048639),-0.8371551491917578,-2.1717071834084294,0.0,0.0020708874945109,0.025,6/10,5.31%,PLCB1;RIMS2;MACF1;SHTN1;GHR;SYT1
Excitatory Neurons,2,prerank,G Protein-Coupled Glutamate Receptor Signaling Pathway (GO:0007216),-0.8340472717367537,-1.9266443886287992,0.0045662100456621,0.0344950688371392,0.472,5/7,5.34%,GRM5;GRM7;GRM8;GRM3;HOMER1
Excitatory Neurons,2,prerank,Regulation Of Synapse Assembly (GO:0051963),-0.8156402886601057,-2.199112460879931,0.0,0.0012203444164082,0.013,10/16,4.99%,NRXN1;PTPRD;IL1RAPL1;NLGN1;LRFN5;ROBO2;CUX2;GRID2;CLSTN2;SYNDIG1
Excitatory Neurons,2,prerank,Positive Regulation Of Heart Rate (GO:0010460),-0.8030420974607388,-1.8911717192306987,0.0044843049327354,0.0474085315707681,0.616,2/8,0.52%,PDE4D;RYR2
Excitatory Neurons,2,prerank,Glutamate Receptor Signaling Pathway (GO:0007215),-0.7989863660673316,-2.27187556338146,0.0,0.0005423752961814,0.003,10/15,7.11%,GRM5;PLCB1;GRM7;GRIK2;GRID2;GRIA4;GRM8;GRM3;HOMER1;GRIN3A
Excitatory Neurons,2,prerank,Calcium-Dependent Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0016339),-0.7967502042776429,-2.0565275284452964,0.0,0.0095303087757595,0.134,6/10,5.73%,NLGN1;CDH18;CDH12;CDH9;CDH13;CDH6
Excitatory Neurons,2,prerank,Regulation Of Cardiac Muscle Cell Contraction (GO:0086004),-0.7945566890473011,-2.0064785509680862,0.0053191489361702,0.0169763467704789,0.235,3/10,2.73%,PDE4D;RYR2;PDE4B
Excitatory Neurons,2,prerank,Heterophilic Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0007157),-0.7912077052546324,-2.3370357833641284,0.0,0.0008135629442721,0.002,7/18,5.07%,PTPRD;IL1RAPL1;NLGN1;TENM2;GRID2;TENM3;CADM1
Excitatory Neurons,2,prerank,Positive Regulation Of Nervous System Development (GO:0051962),-0.7786192879461589,-2.073505306408182,0.0,0.0080730476777775,0.107,8/14,4.99%,NRXN1;PTPRD;IL1RAPL1;NLGN1;CUX2;GRID2;CLSTN2;SYNDIG1
Excitatory Neurons,2,prerank,Synapse Assembly (GO:0007416),-0.7738504154900219,-2.23778498352551,0.0,0.00050847684017,0.004,8/16,5.01%,NRXN1;PTPRD;NLGN1;DSCAM;ADGRL3;KIRREL3;GRID2;NLGN4Y
Excitatory Neurons,2,prerank,Cell Junction Assembly (GO:0034329),-0.7317845938759567,-2.3298083359724986,0.0,0.0006101722082041,0.002,11/24,5.73%,NRXN1;NLGN1;DSCAM;ADGRL3;CDH18;CDH12;KIRREL3;CDH9;OPHN1;CDH13;CDH6
Excitatory Neurons,2,prerank,Homophilic Cell Adhesion Via Plasma Membrane Adhesion Molecules (GO:0007156),-0.7303097969350308,-2.2879911440197445,0.0,0.0006508503554177,0.003,12/22,6.52%,CADM2;DSCAM;CNTN4;ROBO2;ROBO1;KIRREL3;TENM3;CNTN6;PTPRT;CDH13;CADM1;PTPRM
Excitatory Neurons,2,prerank,Regulation Of Trans-Synaptic Signaling (GO:0099177),-0.7205005525557463,-1.9463951976806857,0.0,0.0292882659937974,0.418,8/14,7.11%,NRG3;NLGN1;GRIK2;GRID2;LRRC4C;GRIA4;NLGN4Y;GRIN3A
Excitatory Neurons,2,prerank,Negative Regulation Of Chemotaxis (GO:0050922),-0.7100141200598096,-1.9070480062157549,0.0,0.0421890498243987,0.556,7/15,7.50%,NRG1;ROBO2;ROBO1;SEMA3A;SLIT2;SEMA6A;SEMA6D
Excitatory Neurons,2,prerank,Positive Regulation Of Cell Communication (GO:0010647),-0.6980375284264059,-1.9731159310224933,0.0,0.0222373871434388,0.332,6/15,5.34%,RIMS2;ANK3;GRIK2;CLSTN2;SYT1;HOMER1
Excitatory Neurons,2,prerank,Cell-Cell Adhesion Via Plasma-Membrane Adhesion Molecules (GO:0098742),-0.6812841251371796,-2.5903415564877315,0.0,0.0,0.0,25/60,5.73%,CADM2;PTPRD;IL1RAPL1;NLGN1;DSCAM;CNTN4;LRFN5;ADGRL3;CDH18;TENM2;CDH12;ROBO2;UNC5D;ROBO1;KIRREL3;GRID2;LRRC4C;NTNG1;TENM3;CDH9;CNTN6;PTPRT;CDH13;CADM1;CDH6
Excitatory Neurons,2,prerank,Modulation Of Chemical Synaptic Transmission (GO:0050804),-0.6425309576557088,-2.3403052406336777,0.0,0.0012203444164082,0.002,20/42,5.34%,NRG3;DLGAP2;GRM5;DLGAP1;NLGN1;RIMS2;MCTP1;GRM7;GRIK2;SYN3;GRID2;LRRC4C;GRIA4;GRM8;CLSTN2;GRM3;OPHN1;NLGN4Y;SYT1;HOMER1
Excitatory Neurons,2,prerank,Positive Regulation Of Cell Junction Assembly (GO:1901890),-0.6368606343505123,-2.004370822589674,0.0,0.016372954253477,0.24,11/23,4.99%,NRXN1;PTPRD;IL1RAPL1;NLGN1;CNTNAP2;NRG1;CUX2;GRID2;NELL1;CLSTN2;SYNDIG1
Excitatory Neurons,2,prerank,"Regulation Of Synaptic Transmission, Glutamatergic (GO:0051966)",-0.6342543484063674,-1.889357791482368,0.0,0.0463023432196629,0.624,9/17,5.34%,NRXN1;GRM5;NLGN1;GRM7;GRM8;GRM3;OPHN1;SYT1;HOMER1
Excitatory Neurons,2,prerank,Neuron Projection Guidance (GO:0097485),-0.6190845300379666,-2.2344755606619646,0.0,0.0005423752961814,0.005,18/37,6.43%,NRXN1;NRXN3;KALRN;DSCAM;CNTN4;EFNA5;ROBO2;SEMA3A;EPHA6;TNR;NELL1;SLIT2;UNC5C;CNTN6;OPHN1;SEMA6A;DCC;CNTN5
Excitatory Neurons,2,prerank,Axon Guidance (GO:0007411),-0.5176615180211378,-1.9736497323597888,0.0,0.0234018988087695,0.332,20/48,6.52%,NRXN1;NRXN3;KALRN;DSCAM;CNTN4;EFNA5;ROBO2;SEMA3A;EPHA6;TNR;NELL1;SLIT2;UNC5C;CNTN6;OPHN1;SEMA6A;DCC;NFIB;CNTN5;PTPRM
Excitatory Neurons,2,prerank,Negative Regulation Of Apoptotic Process (GO:0043066),0.6088876729053442,1.6198263210066837,0.0,0.0323248870638974,0.857,60/143,21.28%,CFL1;RPL10;MT3;TPT1;PTMA;RPS3A;SOD1;PRDX2;PRDX5;CLU;PTMS;PINK1;NME2;ARL6IP1;FKBP8;PARK7;MAPK8IP2;LAMTOR5;SOD2;APOE;GSTP1;BAG1;HIGD2A;CRYAB;HSPB1;MTRNR2L12;PDK4;EGFR;MAG;IFI6;ERBB3;SOX9;HSPA1B;MTRNR2L8;CD74;HSPA1A;NUPR1;LRP2;ANGPTL4;AXL;SFRP1;FOXO1;BAG3;IGF1;DDAH2;YAP1;RNF144B;PTPRZ1;NDNF;ASCL1;VEGFA;TNFRSF10D;SMAD6;SOCS3;CX3CR1;NOTCH2;TREM2;CAPN3;MTRNR2L1;KDR
Excitatory Neurons,2,prerank,Regulation Of Apoptotic Process (GO:0042981),0.6090322736435563,1.633252768736663,0.0,0.0269163750554742,0.78,71/171,19.92%,CFL1;RPL10;UBB;MT3;ACTB;TPT1;BEX1;PTMA;HSP90AA1;RPS3A;RPS3;PPIA;SOD1;PRDX2;PRDX5;CLU;OLFM1;PTMS;RPS6;PINK1;NME2;ARL6IP1;MLLT11;FKBP8;PARK7;SAP18;LGALS1;GSTP1;HTRA1;BAG1;NSMF;HIGD2A;SEPTIN4;CRYAB;HSPB1;NME1;AGT;EGFR;TFPT;IFI6;ERBB3;RASSF2;SOX9;HSPA1B;CD74;GADD45A;BOK;RTKN;HSPA1A;NUPR1;LRP2;ANGPTL4;LILRB1;EGR1;AXL;SFRP1;GADD45B;FOXO1;BAG3;HIP1;IGF1;DDAH2;RNF144B;SCIN;ASCL1;VEGFA;TNFRSF10D;SMAD6;MNDA;SOCS3;NOTCH2
Excitatory Neurons,2,prerank,Negative Regulation Of Programmed Cell Death (GO:0043069),0.6288664763054519,1.656803050177427,0.0,0.0198504770213135,0.595,47/104,21.28%,CFL1;RPL10;GPX4;MT3;TPT1;PTMA;RPS3A;PRDX2;PRDX5;PTMS;NME2;ARL6IP1;FKBP8;PSMC5;GSTP1;BAG1;HIGD2A;CRYAB;HSPB1;EGFR;IFI6;ERBB3;SOX9;HSPA1B;CD74;HSPA1A;LAPTM5;NUPR1;LRP2;ANGPTL4;AXL;SFRP1;FOXO1;BAG3;IGF1;DDAH2;RNF144B;ASCL1;VEGFA;TNFRSF10D;SLC7A11;SMAD6;SOCS3;NOTCH2;TREM2;CAPN3;KDR
Excitatory Neurons,2,prerank,Negative Regulation Of Protein Metabolic Process (GO:0051248),0.6748720589658329,1.631035130299784,0.002139037433155,0.0270300803475707,0.792,14/36,10.01%,GAPDH;RPL13A;HSP90AB1;RPS3;CLU;PFDN5;PIN1;APOE;CST3;NCL;CRYAB;ENC1;PFDN6;EGFR
Excitatory Neurons,2,prerank,Positive Regulation Of Protein Metabolic Process (GO:0051247),0.6755952910717198,1.6481302257330852,0.0,0.0224817249408811,0.662,15/42,10.19%,OAZ1;RPS4X;NDUFA13;RPL26;HSP90AA1;EEF2;CLU;RPL5;STUB1;NSF;AURKAIP1;APOE;AGT;VIM;EZR
Excitatory Neurons,2,prerank,Regulation Of Protein Catabolic Process (GO:0042176),0.6980128903158345,1.6230184699528714,0.0010952902519167,0.0308118179392207,0.835,13/28,10.19%,OAZ1;EEF1A1;UBB;NDUFA13;HSP90AA1;EEF1A2;PINK1;PIN1;NSF;APOE;GFAP;EGFR;EZR
Excitatory Neurons,2,prerank,Negative Regulation Of Neuron Death (GO:1901215),0.7016414715583991,1.6162757637936245,0.0054229934924078,0.0335577116580068,0.881,14/27,18.35%,MT3;SOD1;CLU;PINK1;PARK7;SOD2;CHGA;APOE;MAG;ERBB3;PTPRZ1;GPNMB;TNFRSF1B;NDNF
Excitatory Neurons,2,prerank,Protein Ubiquitination (GO:0016567),0.709171291156273,1.675116870027515,0.0,0.0153922749392291,0.452,20/33,20.38%,RPS27A;UBB;SKP1;UBA52;RNF187;NEDD8;STUB1;PINK1;ANAPC11;FBXO2;ENC1;RNF220;MKRN3;RNF181;ISG15;RNF144B;TRIM38;FBXL7;DTX3L;SASH1
Excitatory Neurons,2,prerank,Regulation Of Cell Death (GO:0010941),0.7134978934910357,1.6090061778650862,0.0,0.0382922105120822,0.918,8/23,12.01%,CLU;SNCB;PARK7;SNCG;CHMP5;CRYAB;CHMP2A;HSPA1B
Excitatory Neurons,2,prerank,Regulation Of Autophagy (GO:0010506),0.7261615615327416,1.743540509527424,0.0,0.0022631945071679,0.077,20/35,17.80%,GAPDH;ATP6V0C;EEF1A1;PSAP;EEF1A2;UCHL1;ATP6V1E1;PINK1;ATP6V1G2;FKBP8;CAPNS1;HSPB1;GFAP;ENDOG;BOK;NUPR1;FOXO1;IFI16;DEPP1;TRIM38
Excitatory Neurons,2,prerank,Mitochondrion Organization (GO:0007005),0.7284559722812991,1.6728205251568182,0.0,0.0159936265725786,0.47,14/27,11.35%,CHCHD2;TOMM7;COX7A2;CHCHD10;ATP5F1D;PINK1;FIS1;PARK7;COX7A1;TIMM13;HIGD2A;TIMM10;TIMM8B;TIMM17B
Excitatory Neurons,2,prerank,Ubiquitin-Dependent Protein Catabolic Process (GO:0006511),0.7293472166576644,1.6670148796225357,0.0011135857461024,0.017707591626964,0.515,12/27,9.42%,SKP1;UCHL1;RNF187;NEDD8;STUB1;PINK1;ANAPC11;PSMC5;PSMC3;CHMP5;PSMB6;CHMP2A
Excitatory Neurons,2,prerank,Regulation Of Programmed Cell Death (GO:0043067),0.7337646414193686,1.7794353076612548,0.0,0.0006426921521369,0.021,15/40,8.96%,ACTB;TPT1;BEX1;HSP90AA1;RPS3;PRDX2;CLU;PINK1;NME2;LGALS1;PSMC5;SEPTIN4;CRYAB;NME1;AGT
Excitatory Neurons,2,prerank,Protein Modification By Small Protein Conjugation (GO:0032446),0.7340454624274672,1.6785166403948073,0.001098901098901,0.0140674247439349,0.42,14/27,13.27%,RPS27A;UBB;SKP1;UBA52;NEDD8;STUB1;PINK1;UBE2M;ANAPC11;FBXO2;ENC1;RNF220;MKRN3;RNF181
Excitatory Neurons,2,prerank,Chromatin Remodeling (GO:0006338),0.7376445703780232,1.5958724571121872,0.0046082949308755,0.0489058123388007,0.958,14/18,23.33%,SKP1;COPRS;ZNHIT1;TFPT;SOX9;CECR2;PRDM16;PADI2;INO80B;CHD7;IFI16;DTX3L;TFAP2C;NPM3
Excitatory Neurons,2,prerank,Retina Homeostasis (GO:0001895),0.7392812225969311,1.6234632283454289,0.0023419203747072,0.0308306543479362,0.833,7/18,10.98%,ACTG1;SOD1;PRDX1;ATP1B2;B2M;HSPB1;F3
Excitatory Neurons,2,prerank,Regulation Of Translation (GO:0006417),0.7426305097784573,1.769406901002308,0.0,0.0008621693360639,0.028,14/33,9.05%,GAPDH;EIF1;RPL10;RPL13A;RPS4X;RPL26;EIF4A2;RPS3;EEF2;RPL5;NCL;HSPB1;VIM;ENC1
Excitatory Neurons,2,prerank,Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244),0.748669945154402,1.6194557351577377,0.0057670126874279,0.0322346477575119,0.86,10/18,14.19%,UBB;RPS7;RPS3;SOD1;FIS1;SEPTIN4;NACC2;BOK;SLC9A3R1;NUPR1
Excitatory Neurons,2,prerank,Positive Regulation Of Translation (GO:0045727),0.7548918332582453,1.6194422103541282,0.0011402508551881,0.0319138653175107,0.86,7/18,9.01%,RPS4X;RPL26;PKM;EEF2;RPL5;COA3;VIM
Excitatory Neurons,2,prerank,Cellular Response To Chemical Stress (GO:0062197),0.7566629799470816,1.7224706011016224,0.0,0.0043315885248121,0.147,14/24,15.99%,MT3;CHCHD2;PPIA;PRDX2;PRDX5;PINK1;PARK7;SOD2;ZFP36L2;HSPA1B;VRK2;HSPA1A;PRR5L;FOXO1
Excitatory Neurons,2,prerank,Negative Regulation Of Amide Metabolic Process (GO:0034249),0.756940950733858,1.655672865453086,0.0,0.0201015186112091,0.603,8/18,9.05%,GAPDH;RPL13A;RPS3;CLU;PIN1;APOE;NCL;ENC1
Excitatory Neurons,2,prerank,Negative Regulation Of Cell Death (GO:0060548),0.7587582280864446,1.6316392642412405,0.0023228803716608,0.0270053121450298,0.788,10/16,18.21%,MT3;PINK1;PARK7;PSMC5;CHGA;CHMP5;CHMP2A;HSPA1B;GPNMB;TNFRSF1B
Excitatory Neurons,2,prerank,Regulation Of Protein Ubiquitination (GO:0031396),0.7636971443934378,1.7386817408148891,0.0011261261261261,0.0025125456261241,0.087,14/23,16.51%,UBB;HSP90AB1;HSP90AA1;RPS3;STUB1;PINK1;PARK7;FAM107A;SEPTIN4;CENPX;HSPA1B;HSPA1A;LAPTM5;ISG15
Excitatory Neurons,2,prerank,Regulation Of Cell Cycle Process (GO:0010564),0.7643219924136214,1.654712141402784,0.0011402508551881,0.0202208217418604,0.61,6/18,4.68%,CALM1;CALM2;CALM3;RPL17;PIN1;PDXP
Excitatory Neurons,2,prerank,Protein Stabilization (GO:0050821),0.7707703188641936,1.89636277766255,0.0,0.0,0.0,31/45,17.15%,GAPDH;MT3;RPL11;HSP90AB1;RPL17;HSP90AA1;RPS7;CLU;PFDN5;RPL5;PFN2;STUB1;PINK1;PIN1;ATP1B1;PARK7;ATP1B2;BAG1;PFN1;CRYAB;PFDN6;PLPP3;COA8;RASSF2;HSPA1B;HSPA1A;UXT;BAG3;HIP1;IGF1;LAMP2
Excitatory Neurons,2,prerank,Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434),0.7735536571775365,1.6354512429518375,0.003516998827667,0.027241044406937,0.761,8/15,4.81%,RPL11;HSP90AB1;ELOB;CLU;GABARAP;STUB1;PARK7;MAP1A
Excitatory Neurons,2,prerank,Positive Regulation Of Amide Metabolic Process (GO:0034250),0.7769504158868112,1.6353524676110802,0.0023068050749711,0.0269620786042351,0.762,6/15,9.01%,RPS4X;RPL26;EEF2;CLU;RPL5;VIM
Excitatory Neurons,2,prerank,Modification-Dependent Protein Catabolic Process (GO:0019941),0.7773994290549604,1.6058112516882366,0.0035587188612099,0.0400560929401662,0.927,7/14,5.80%,RPS27A;UBB;UBA52;NEDD8;STUB1;PINK1;ANAPC11
Excitatory Neurons,2,prerank,Proteolysis Involved In Protein Catabolic Process (GO:0051603),0.7782086510116474,1.685101265035704,0.0011778563015312,0.0118622608651559,0.362,5/17,3.63%,RPS27A;UBB;UBA52;NEDD8;STUB1
Excitatory Neurons,2,prerank,Negative Regulation Of Kinase Activity (GO:0033673),0.77956217497664,1.622862002644201,0.0,0.0306333110254026,0.84,8/15,8.72%,YWHAG;PPIA;THY1;CAMK2N1;PARK7;DBNDD2;GSTP1;HSPB1
Excitatory Neurons,2,prerank,mRNA Processing (GO:0006397),0.7839683946029481,1.6131412369203828,0.0047904191616766,0.0355591761881553,0.904,10/13,14.04%,HSPA8;SNU13;PIN1;HNRNPA1;LSM4;SF3B5;SNRPD2;BUD31;SNRPG;RBM42
Excitatory Neurons,2,prerank,Positive Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903322),0.78459572335809,1.60871226815586,0.0048192771084337,0.0381191290612097,0.919,7/13,14.17%,UBB;STUB1;PINK1;FAM107A;SEPTIN4;CENPX;LAPTM5
Excitatory Neurons,2,prerank,Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161),0.788414667910011,1.7058381999030654,0.0,0.0065467887084742,0.227,11/19,11.66%,SKP1;UCHL1;RNF187;STUB1;FBXL16;ANAPC11;PSMC5;FBXO2;PSMC3;PSMB6;ANAPC15
Excitatory Neurons,2,prerank,Proteasomal Protein Catabolic Process (GO:0010498),0.7893266718401696,1.6811500488976958,0.0011587485515643,0.0132210957011025,0.401,8/17,9.05%,SKP1;UCHL1;RNF187;STUB1;PSMC5;PSMC3;PSMB6;ENC1
Excitatory Neurons,2,prerank,Pyruvate Metabolic Process (GO:0006090),0.7933296525542056,1.66665628396394,0.0023310023310023,0.01749199084018,0.517,6/15,3.50%,GAPDH;ENO2;TPI1;PKM;LDHB;ALDOC
Excitatory Neurons,2,prerank,Response To Copper Ion (GO:0046688),0.8031442615846767,1.6404153284244087,0.0,0.0257465619299436,0.722,8/13,9.99%,MT3;ATP5F1D;MT1E;MT1X;MT2A;MT1G;MT1M;MT1F
Excitatory Neurons,2,prerank,Carbohydrate Catabolic Process (GO:0016052),0.8044321997138926,1.6474653971438349,0.0023041474654377,0.0225163284940459,0.664,5/12,3.50%,GAPDH;ENO2;TPI1;PKM;ALDOC
Excitatory Neurons,2,prerank,Mitochondrial Transport (GO:0006839),0.8084815808569913,1.6616145540515594,0.001201923076923,0.0177218535403233,0.557,9/13,11.35%,TOMM7;HSP90AA1;PINK1;FIS1;SLC25A5;TIMM13;TIMM10;TIMM8B;TIMM17B
Excitatory Neurons,2,prerank,"RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile (GO:0000377)",0.8126853397340967,1.639382162973294,0.0024330900243309,0.0256577526099979,0.732,10/12,14.04%,HSPA8;SNU13;PIN1;HNRNPA1;LSM4;SF3B5;SNRPD2;BUD31;SNRPG;RBM42
Excitatory Neurons,2,prerank,"mRNA Splicing, Via Spliceosome (GO:0000398)",0.8126853397340967,1.639382162973294,0.0024330900243309,0.0256577526099979,0.732,10/12,14.04%,HSPA8;SNU13;PIN1;HNRNPA1;LSM4;SF3B5;SNRPD2;BUD31;SNRPG;RBM42
Excitatory Neurons,2,prerank,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001243),0.8163985390687237,1.7112432257112975,0.0,0.0055126968186334,0.193,8/15,8.72%,TPT1;NDUFA13;PPIA;CLU;PINK1;PARK7;SOD2;HSPB1
Excitatory Neurons,2,prerank,Protein Targeting To Mitochondrion (GO:0006626),0.817637015616379,1.670032394031327,0.0024271844660194,0.0168568970189057,0.495,9/12,11.35%,NDUFA13;TOMM7;HSP90AA1;FIS1;TIMM13;ROMO1;TIMM10;TIMM8B;TIMM17B
Excitatory Neurons,2,prerank,Mitochondrial Translation (GO:0032543),0.8216445685491008,1.7980583321796944,0.0,0.0001951029747558,0.006,17/19,13.99%,GADD45GIP1;MRPS24;MRPL51;MRPL20;NDUFA7;CHCHD1;MRPL54;MRPL52;MRPL27;MRPL55;MRPS12;MRPL12;MRPL40;MRPL24;MRPL17;MRPL36;MRPL14
Excitatory Neurons,2,prerank,Mitochondrial Gene Expression (GO:0140053),0.8216445685491008,1.7980583321796944,0.0,0.0001951029747558,0.006,17/19,13.99%,GADD45GIP1;MRPS24;MRPL51;MRPL20;NDUFA7;CHCHD1;MRPL54;MRPL52;MRPL27;MRPL55;MRPS12;MRPL12;MRPL40;MRPL24;MRPL17;MRPL36;MRPL14
Excitatory Neurons,2,prerank,Positive Regulation Of Protein Ubiquitination (GO:0031398),0.8247690012061889,1.7315826516550423,0.0,0.0032950724625433,0.108,8/14,8.88%,UBB;RPS2;STUB1;PINK1;PIN1;FAM107A;SEPTIN4;CENPX
Excitatory Neurons,2,prerank,Positive Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051281),0.8282281655212347,1.6097880195698513,0.0024449877750611,0.0380273434433227,0.915,4/10,4.18%,CALM1;CALM2;CALM3;THY1
Excitatory Neurons,2,prerank,Mucosal Immune Response (GO:0002385),0.8360896881666656,1.6530879191173409,0.0,0.0206601797422624,0.628,2/11,1.66%,FAU;RPL39
Excitatory Neurons,2,prerank,Innate Immune Response In Mucosa (GO:0002227),0.8427953334403187,1.6393199454890943,0.0024813895781637,0.0254326440512912,0.733,2/10,1.66%,FAU;RPL39
Excitatory Neurons,2,prerank,protein-RNA Complex Assembly (GO:0022618),0.8430388886149611,1.912901866475906,0.0,0.0,0.0,20/24,8.94%,RPS28;RPS15;RPS14;RPS27;RPL38;RPS19;RPL10;RPL11;HSP90AB1;RPL23A;HSP90AA1;RPSA;RPS5;RPL6;RPL5;RPLP0;LSM4;EIF3G;MRPL20;SNRPD2
Excitatory Neurons,2,prerank,Glycolytic Process (GO:0006096),0.8454338290108959,1.6630298738474312,0.0011961722488038,0.0174415865686503,0.547,5/10,3.50%,GAPDH;ENO2;TPI1;PKM;ALDOC
Excitatory Neurons,2,prerank,Ribosomal Large Subunit Biogenesis (GO:0042273),0.8545377614044742,1.758757213939351,0.0,0.0011530410039625,0.038,11/14,8.33%,RPL10;RPL35A;RPL11;RPL26;RPL14;RPL23A;RPL7;RPL6;RPL5;RPLP0;MRPL20
Excitatory Neurons,2,prerank,Negative Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000059),0.8553340047568028,1.6526287456353488,0.0,0.0205880091456653,0.63,7/10,4.81%,RPL11;HSP90AB1;RPL17;RPS7;RPL5;PARK7;MAP1A
Excitatory Neurons,2,prerank,Regulation Of Signal Transduction By P53 Class Mediator (GO:1901796),0.8571350864623078,1.6635172261541569,0.0,0.017521505861945,0.541,6/10,4.39%,RPS15;RPL11;RPL37;RPL17;RPL5;RPS20
Excitatory Neurons,2,prerank,Proton Transmembrane Transport (GO:1902600),0.858369072000176,1.7495824325523055,0.0,0.0019168011554961,0.063,9/12,9.49%,ATP6V0C;ATP5F1B;ATP6V1E1;RNASEK;ATP6V1F;ATP5MF;ATP1B1;ATP5PO;ATP1A2
Excitatory Neurons,2,prerank,Ribosomal Large Subunit Assembly (GO:0000027),0.8596275948170223,1.633315346372486,0.0,0.0272065546586374,0.779,7/9,8.33%,RPL10;RPL11;RPL23A;RPL6;RPL5;RPLP0;MRPL20
Excitatory Neurons,2,prerank,Positive Regulation Of Dephosphorylation (GO:0035306),0.8610561669063193,1.6941820428422698,0.0,0.008982700225494,0.294,7/11,8.11%,CALM1;CALM2;CALM3;DYNLL1;PPIA;PIN1;NSMF
Excitatory Neurons,2,prerank,Mitochondrial Respiratory Chain Complex Assembly (GO:0033108),0.8614620478390907,2.010157593012204,0.0,0.0,0.0,29/31,11.65%,NDUFA13;NDUFS5;NDUFB2;NDUFA1;NDUFB8;NDUFB7;NDUFB10;NDUFA3;NDUFC2;NDUFC1;NDUFA11;NDUFB11;NDUFA2;NDUFB4;COX14;NDUFAB1;NDUFB1;PET100;COX17;UQCRFS1;NDUFA8;NDUFB9;NDUFAF8;NDUFB3;COA3;NDUFA6;COA8;SURF1;UQCC3
Excitatory Neurons,2,prerank,Negative Regulation Of Oxidative Stress-Induced Cell Death (GO:1903202),0.8637821751928316,1.6138329078576703,0.0012820512820512,0.0352606723311335,0.898,7/8,8.72%,PPIA;PINK1;PARK7;SOD2;TXN;GPR37L1;HSPB1
Excitatory Neurons,2,prerank,Negative Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901020),0.8655293590626365,1.6676635084676446,0.0,0.0177450800849371,0.513,5/9,9.49%,CALM1;CALM2;CALM3;YWHAE;ATP1A2
Excitatory Neurons,2,prerank,rRNA Metabolic Process (GO:0016072),0.8689879095548364,1.9545901415492155,0.0,0.0,0.0,18/24,5.64%,RPS28;RPS15;RPS27;RPS19;RPL35A;RPS24;RPL11;RPL26;RPL14;RPS25;RPS16;RPL7;RPL27;RPS7;RPS6;RPL5;RPS17;TRIR
Excitatory Neurons,2,prerank,Ribosome Biogenesis (GO:0042254),0.8730345306982105,2.0792823498399917,0.0,0.0,0.0,29/37,5.18%,RPS28;RPS15;RPS14;RPS27;RPS23;RPS19;RPL35A;RPS4X;RPS24;RPL11;RPL26;RPS11;RPL14;RPS25;RPS16;RPS3A;RPS8;RPS9;RPL7;RPL27;RPS7;RPS13;RPS5;RPS6;RPL5;RPS15A;SNU13;RPS17;RPS19BP1
Excitatory Neurons,2,prerank,Translation (GO:0006412),0.8756697703062162,2.2849273436403617,0.0,0.0,0.0,86/106,6.43%,RPL41;RPL13;RPS28;RPL3;RPS15;RPLP1;RPL15;RPS14;RPS27;RPL38;RPL32;RPL9;RPS23;RPL18;FAU;RPL34;RPL36;RPS19;RPS27A;RPL21;RPL10;RPL35;RPS21;RPL19;EEF1A1;RPL37A;RPL7A;RPL13A;RPS18;RPL24;RPL35A;RPS4X;RPL8;RPLP2;RPS24;RPL18A;RPL28;RPL11;RPL26;RPL27A;RPS11;RPL14;RPL30;RPL29;RPL37;RPS25;RPS16;RPL39;RPL23A;RPL17;RPS3A;RPS2;RPS29;RPSA;RPS8;UBA52;RPS9;RPL7;EEF1A2;RPL27;RPS7;RPS3;EEF2;RPS13;RPS5;RPL6;RPS6;EEF1G;RPL5;RPS10;RPL22;RPL10A;RPL4;RPS15A;RPS17;RPL36AL;RPL12;RPS20;RPS26;RPL31;RPLP0;EEF1B2;GADD45GIP1;MRPS24;AURKAIP1;MRPL51
Excitatory Neurons,2,prerank,Negative Regulation Of Cation Channel Activity (GO:2001258),0.8776086550403398,1.6661604152338232,0.0012468827930174,0.0174247899714154,0.522,2/8,0.26%,CALM2;CALM3
Excitatory Neurons,2,prerank,Ribonucleoprotein Complex Biogenesis (GO:0022613),0.8808512240390041,2.0853762404174634,0.0,0.0,0.0,29/36,5.18%,RPS28;RPS15;RPS14;RPS27;RPL38;RPS23;RPS19;RPL35A;RPS4X;RPS24;RPL11;RPL26;RPS11;RPL14;RPS25;RPS16;RPS3A;RPS8;RPS9;RPL7;RPS7;RPS13;RPS5;RPS6;RPL5;RPS15A;SNU13;RPS17;RPS19BP1
