cell_type,comp,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
Astrocyte,1,prerank,RNA Binding (GO:0003723),0.6985807883008266,1.7055133066882708,0.0,0.0074762810919162,0.007,110/219,16.10%,RALYL;RBFOX1;KHDRBS2;TUBA1B;TMSB4X;ADARB2;HSP90AB1;YWHAG;RPL13;EEF1A1;PEBP1;RPL3;RPS28;RPL15;RPSA;RPL41;EEF2;RPL28;RPS18;RPS14;EIF4A2;RPS15;RPS19;RPL13A;RPS2;RPL18;RPS27A;RPS21;RPL38;PPIA;EIF1;RPL34;RPL7A;RPL32;RPL18A;FAU;RPL9;RPL37;RPL36;RPL37A;RPS23;RPL35;RPS27;RPL8;RPL26;RPL14;RPL21;RPS3;RPL19;RPS4X;RPL10;TPT1;RPS9;RPL11;RPS16;RPS8;RPS3A;RPS5;RPL4;RPL17;RPL24;RPL39;RPL29;RPL6;RPS7;RPL35A;RPL27;RPS6;RPL27A;RPS11;RPL22;RPL5;RPL30;RPL10A;SNU13;HSP90AA1;RPS25;RPLP0;PKM;RPS10;RPS17;RPS24;RPL31;RPL7;RPS20;RPS13;RPS15A;SAP18;RPL23A;RPS26;HNRNPA1;HSPA8;SAMSN1;KCTD12;SRP14;SELENOH;NCL;LSM4;YWHAE;NHP2;PFN1;ARL6IP4;EDF1;RPL36AL;LGALS1;RBM47;PARK7;SNRPD2;RPL12;MRPS24
Astrocyte,1,prerank,Potassium Channel Activity (GO:0005267),0.7709422739729653,1.6024178246653102,0.0011614401858304,0.0462594892562319,0.161,13/22,15.11%,KCNQ5;KCNC2;GRIK2;KCNH8;GRIK1;KCNT2;KCND2;GRIK3;KCNMB2;KCNK13;KCNK2;KCNS3;KCNQ1
Astrocyte,1,prerank,Voltage-Gated Potassium Channel Activity (GO:0005249),0.7993887430277398,1.5917134830388526,0.0,0.0489696411520515,0.207,10/18,15.11%,KCNQ5;KCNH7;KCNC2;KCNB2;KCNH8;KCNT2;KCND2;KCNK2;KCNS3;KCNQ1
Astrocyte,1,prerank,Ligand-Gated Monoatomic Cation Channel Activity (GO:0099094),0.8619898211157097,1.6235385976897854,0.0012738853503184,0.0336432649136232,0.091,5/12,7.72%,KCNH7;ASIC2;GRIK2;GRIK1;GRIK3
Astrocyte,1,prerank,Sodium Channel Activity (GO:0005272),0.8920474878415671,1.6266134749057166,0.0012886597938144,0.0462594892562319,0.085,5/10,7.72%,ASIC2;GRIK2;GRIK1;SCN1B;GRIK3
Astrocyte,2,prerank,Transmembrane Receptor Protein Kinase Activity (GO:0019199),-0.7501639467453929,-1.717232326377362,0.0114942528735632,0.026363095464155,0.103,8/20,11.06%,ERBB4;BMPR1B;MERTK;EGFR;FLT1;ROR1;ALK;DDR2
Astrocyte,2,prerank,Transmembrane Receptor Protein Tyrosine Kinase Activity (GO:0004714),-0.7314889356645646,-1.6729798412052912,0.0,0.037800026584634,0.223,9/23,11.06%,ERBB4;MERTK;EGFR;FGFR2;FLT1;EFEMP1;ROR1;CRIM1;DDR2
Astrocyte,2,prerank,Transcription Regulatory Region Nucleic Acid Binding (GO:0001067),-0.6864797330321398,-1.8108846973836636,0.0,0.0210461686478548,0.017,13/42,11.65%,ZBTB20;ERBB4;SOX5;SOX6;TCF12;TCF7L2;PRDM16;YAP1;TBL1X;FLI1;PAX6;RUNX1;SMAD6
Astrocyte,2,prerank,GTPase Activator Activity (GO:0005096),-0.6652025354709925,-1.7796653381304457,0.0,0.0125538549829309,0.03,21/47,11.11%,ADGRB3;PREX2;ARHGAP24;PLCB1;OPHN1;DOCK1;RGS20;ARAP2;VAV3;ARHGAP31;RANBP3L;RGS7;ARHGAP42;SRGAP1;ALDH1A1;STXBP5L;ARHGAP15;RGS6;MTSS2;PREX1;ARHGAP29
Astrocyte,2,prerank,GTPase Regulator Activity (GO:0030695),-0.6119200710063806,-1.8053222484523297,0.0,0.0127384704973858,0.019,34/87,11.79%,ADGRB3;DOCK4;PREX2;ARHGAP24;PLCB1;OPHN1;DOCK10;RIN2;DOCK1;RGS20;ARAP2;FGD4;DOCK5;VAV3;ARHGAP31;RANBP3L;RGS7;PLEKHG1;ARHGAP42;SRGAP1;ELMO1;ALDH1A1;STXBP5L;KALRN;DOCK8;KIAA1755;ARHGAP15;RGS6;SPATA13;AKAP13;MTSS2;PREX1;ARHGAP29;PLCE1
Astrocyte,2,prerank,Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000987),-0.5450616539952287,-1.7243351581506423,0.0,0.0293538667983239,0.093,46/171,14.91%,ST18;RORA;SOX5;NFIA;SOX6;GLIS3;MEIS2;ZFHX4;TCF12;GLI3;TCF7L2;HIF3A;ZNF98;FOXO1;NFIB;ZFHX3;RFX4;ZNF536;PRDM16;FOXN3;GLI2;ZEB2;RREB1;POU6F2;ELF1;HNF4G;NFATC2;RORB;MECOM;PRRX1;MITF;BACH1;ZIC1;PAX6;ZIC5;RUNX1;HIF1A;UTY;LEF1;EBF1;FOXP2;ETV1;NFATC4;MEF2A;NLRC5;EPAS1
Astrocyte,2,prerank,RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding (GO:0000977),-0.5294424746718357,-1.6922664352903092,0.0,0.0378461804632478,0.173,48/184,14.91%,NPAS3;ST18;RORA;SOX5;TRPS1;NFIA;SOX6;GLIS3;MEIS2;ZFHX4;TCF12;GLI3;TCF7L2;HIF3A;ZNF98;FOXO1;NFIB;ZFHX3;RFX4;ZNF536;PRDM16;GLI2;ZEB2;RREB1;POU6F2;ELF1;ETV6;HNF4G;NFATC2;RORB;MECOM;PRRX1;MITF;BACH1;ZIC1;PAX6;ZIC5;RUNX1;HIF1A;UTY;LEF1;EBF1;FOXP2;ETV1;NFATC4;MEF2A;NLRC5;EPAS1
Astrocyte,2,prerank,RNA Polymerase II Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000978),-0.5264926807920941,-1.6766366489082312,0.0,0.041301127948046,0.214,46/175,14.91%,ST18;RORA;SOX5;NFIA;SOX6;GLIS3;MEIS2;ZFHX4;TCF12;GLI3;TCF7L2;HIF3A;ZNF98;FOXO1;NFIB;ZFHX3;RFX4;ZNF536;PRDM16;GLI2;ZEB2;RREB1;POU6F2;ELF1;HNF4G;NFATC2;RORB;MECOM;PRRX1;MITF;BACH1;CREB5;ZIC1;PAX6;ZIC5;RUNX1;HIF1A;UTY;LEF1;EBF1;FOXP2;ETV1;NFATC4;MEF2A;NLRC5;EPAS1
Astrocyte,2,prerank,Protein Kinase Binding (GO:0019901),0.5596949076326865,1.570422652058978,0.0028776978417266,0.0480201859399805,0.55,31/113,11.72%,CALM2;EEF1A1;ACTB;PEBP1;RPS19;CAMK2N1;CALM3;EEF2;RPS6;YWHAG;RPS7;RPS3;CALM1;PHYHIP;EEF1A2;THY1;MAPK8IP2;HINT1;PIN1;PINK1;HSP90AA1;HSPB1;NSF;GSTP1;TUBA4A;NEFH;CCND1;GPRC5B;CD24;DUSP1;UXT
Astrocyte,2,prerank,Zinc Ion Binding (GO:0008270),0.6154894194567123,1.5903027479213865,0.0044977511244377,0.0345087823315034,0.429,21/65,11.96%,MT3;RPS27;RPS29;MT2A;MT1E;S100B;SOD1;MT1X;MT1G;MT1M;CSRP1;CRIP2;S100A13;POLR2L;TIMM13;MT1F;TIMM8B;TIMM10;EGR1;ZNF593;MT1H
Astrocyte,2,prerank,Transition Metal Ion Binding (GO:0046914),0.622823097422091,1.6925795326409063,0.0,0.0055295971688462,0.065,28/96,10.25%,MT3;FTL;FTH1;RPS27;RPS29;MT2A;MT1E;SNCB;S100B;SOD1;MT1X;MT1G;MT1M;PARK7;CSRP1;CRIP2;S100A13;POLR2L;SOD2;SCD;ATOX1;COX17;TIMM13;CUTA;MT1F;TIMM8B;TIMM10;EGR1
Astrocyte,2,prerank,Ubiquitin-Like Protein Ligase Binding (GO:0044389),0.7052003770683497,1.812946525510694,0.0,0.0002633141508974,0.002,29/55,10.37%,CLU;ACTG1;RPS27A;YWHAE;RPL17;UBB;ATP6V0C;RPL11;UBA52;UCHL1;TUBA1B;RPL5;HSP90AB1;TPI1;ELOB;HSPA8;STUB1;GABARAPL2;NEDD8;GABARAP;PINK1;HSP90AA1;MAP1LC3A;TUBB2A;SLC25A5;BAG1;LAPTM5;HSPA1A;HSPA1B
Astrocyte,2,prerank,Ubiquitin Protein Ligase Binding (GO:0031625),0.7132013609467241,1.808095753572233,0.0,0.0002047998951424,0.002,29/52,10.37%,CLU;ACTG1;RPS27A;YWHAE;RPL17;UBB;ATP6V0C;RPL11;UBA52;UCHL1;TUBA1B;RPL5;HSP90AB1;TPI1;ELOB;HSPA8;STUB1;GABARAPL2;NEDD8;GABARAP;PINK1;HSP90AA1;MAP1LC3A;TUBB2A;SLC25A5;BAG1;LAPTM5;HSPA1A;HSPA1B
Astrocyte,2,prerank,RNA Binding (GO:0003723),0.7832458809338543,2.3455884172992905,0.0,0.0,0.0,130/219,10.96%,RPL37A;TMSB4X;RPL41;EEF1A1;RPL34;RPL38;RPL9;PEBP1;RPL3;RPS21;RPL36;RPS28;RPS27;RPL13;RPS18;RPL32;RPL23A;RPS23;RPS14;RPS24;RPL21;RPL26;RPL24;RPL35;RPL27A;RPL37;RPS11;RPS19;RPS15;EIF1;RPS27A;RPL13A;RPL30;RPL35A;RPL10;FAU;RPL15;RPL18;TPT1;RPL19;RPS3A;RPL7;RPS4X;RPS25;YWHAE;RPL27;RPL7A;RPS16;RPL8;RPL17;RPL39;RPL29;RPS9;EEF2;RPS6;RPL14;YWHAG;RPS7;RPSA;RPS3;RPL11;SRP14;RPS8;RPS10;RPL18A;RPS2;RPL28;RPS20;RPL4;RPS13;EIF4A2;RPL22;PRDX1;TUBA1B;RPL5;PPIA;RPS5;RPL12;RPL31;HSP90AB1;RPS15A;PKM;RPL6;RPL10A;RPLP0;HSPA8;RPS17;ARL6IP4;RPL36AL;HNRNPA1;EDF1;PARK7;RPS26;HSPE1;CSRP1;LGALS1;HSP90AA1;SAP18;SNU13;HSPB1;RPS19BP1;VIM;SLC25A5;SELENOH;NCL;NHP2;LSM4;TXN;MRPS24;MRPL20;ALDH6A1;EIF3G;CHCHD1;SNRPD2;SF3B5;PFN1;NOP10;MRPL54;KCTD12;HLA-A;POP7;MRPL27;SNRPG;MRPL12;HSPA1A;NME1;HSPA1B;MRPS12;RBM42;FBL
Astrocyte,2,prerank,MHC Class II Protein Complex Binding (GO:0023026),0.7931053104679655,1.636455750627592,0.0034305317324185,0.013986628132964,0.196,12/18,13.08%,YWHAE;HSP90AB1;PKM;CD81;HSPA8;ATP1B1;HSP90AA1;B2M;CD74;HLA-DRA;HLA-DRB1;HLA-DPA1
Astrocyte,2,prerank,Copper Ion Binding (GO:0005507),0.8061040766727195,1.6939840453296209,0.0016778523489932,0.0062836331464161,0.063,9/20,8.84%,MT3;SNCB;SOD1;PARK7;SNCG;S100A13;ATOX1;COX17;CUTA
Astrocyte,2,prerank,Proton Transmembrane Transporter Activity (GO:0015078),0.8982586189229513,1.897072093239874,0.0,0.0,0.0,12/18,8.20%,COX7C;UQCRB;COX4I1;COX8A;COX5B;UQCR10;UQCRH;COX6B1;COX7B;ATP6V1F;COX7A1;COX5A
Astrocyte,2,prerank,Active Monoatomic Ion Transmembrane Transporter Activity (GO:0022853),0.9035480037134318,1.8161041934131747,0.0,0.0001535999213568,0.001,11/15,8.20%,COX7C;UQCRB;COX4I1;COX8A;COX5B;UQCR10;UQCRH;COX6B1;COX7B;COX7A1;COX5A
Astrocyte,2,prerank,Oxidoreduction-Driven Active Transmembrane Transporter Activity (GO:0015453),0.9051171445383688,2.1188391306524985,0.0,0.0,0.0,31/33,9.25%,COX7C;UQCRB;NDUFA4;COX4I1;COX8A;COX5B;NDUFS5;UQCR10;NDUFB8;UQCRH;NDUFB2;COX6B1;NDUFA3;COX7B;NDUFA1;NDUFB1;NDUFB10;NDUFB7;NDUFS6;NDUFA2;COX7A1;NDUFB4;NDUFC1;NDUFC2;NDUFB9;NDUFA8;COX5A;NDUFA7;NDUFB3;NDUFA12;NDUFA6
Astrocyte,2,prerank,NADH Dehydrogenase (Quinone) Activity (GO:0050136),0.9054999217628672,1.9325254338716955,0.0,0.0,0.0,19/20,9.25%,NDUFA4;NDUFS5;NDUFB8;NDUFB2;NDUFA3;NDUFB1;NDUFB10;NDUFB7;NDUFS6;NDUFA2;NDUFB4;NDUFC1;NDUFC2;NDUFB9;NDUFA8;NDUFA7;NDUFB3;NDUFA12;NDUFA6
Astrocyte,2,prerank,NADH Dehydrogenase (Ubiquinone) Activity (GO:0008137),0.9106878698224854,1.9334737292294004,0.0,0.0,0.0,19/19,9.25%,NDUFA4;NDUFS5;NDUFB8;NDUFB2;NDUFA3;NDUFB1;NDUFB10;NDUFB7;NDUFS6;NDUFA2;NDUFB4;NDUFC1;NDUFC2;NDUFB9;NDUFA8;NDUFA7;NDUFB3;NDUFA12;NDUFA6
Astrocyte,2,prerank,rRNA Binding (GO:0019843),0.9113477454064328,1.810089594438223,0.0,0.0002303998820352,0.002,10/14,4.13%,RPS14;RPL17;RPS9;RPS3;RPL11;RPS13;RPL5;RPS5;RPL12;RPLP0
Astrocyte,2,prerank,Cytochrome-C Oxidase Activity (GO:0004129),0.915140910312447,1.6656514569091143,0.0,0.0081791958122517,0.114,8/9,8.20%,COX7C;COX4I1;COX8A;COX5B;COX6B1;COX7B;COX7A1;COX5A
Astrocyte,2,prerank,mRNA 5'-UTR Binding (GO:0048027),0.9198875857504536,1.7174795781214838,0.0,0.0038707180181923,0.034,8/10,7.41%,RPL41;RPS14;RPL26;RPS3A;RPS7;RPS13;RPL5;NCL
Astrocyte,2,prerank,Tau Protein Binding (GO:0048156),0.9424141749723148,1.6931590994790908,0.0,0.0058367970115599,0.064,9/9,5.91%,CLU;APOE;S100B;HSP90AB1;STUB1;MAP1A;PIN1;MAP2;HSP90AA1
Astrocyte,2,prerank,Ubiquitin Ligase Inhibitor Activity (GO:1990948),0.970479704797048,1.6924618881324074,0.0,0.0047923175463334,0.065,7/7,3.08%,RPL37;RPS15;RPL17;RPS7;RPL11;RPS20;RPL5
Astrocyte,2,prerank,Ubiquitin-Protein Transferase Inhibitor Activity (GO:0055105),0.970479704797048,1.6924618881324074,0.0,0.0047923175463334,0.065,7/7,3.08%,RPL37;RPS15;RPL17;RPS7;RPL11;RPS20;RPL5
Astrocyte,3,prerank,RNA Binding (GO:0003723),0.6169278320602675,2.0235499972889337,0.0,0.0,0.0,103/219,16.38%,CSRP1;VIM;HLA-A;CDC42EP4;ALDH6A1;PRDX1;EZR;RBFOX1;EEF2;ZFP36L1;SRP14;EEF1A1;ADARB2;NQO1;S100A16;RPS28;RPS18;RPL18;BST2;QKI;RPL41;RPSA;RPS21;RPL23A;HSPA1A;FAU;RPS19;RPL13;NANOS1;RPLP0;SERPINH1;RPL32;ZFP36L2;RPS15;TRIP6;RPS5;RPL28;CELF2;RPS2;RPL15;RPS11;RPS27;HSPB1;RPS14;RALYL;RPS16;RPL21;RPL18A;RPS27A;ZCCHC24;RPS23;RPL3;RPS9;AHNAK;RPL38;RPL13A;RPL37A;FLNA;BICC1;RPL11;RPS25;LGALS3;RPL35;EIF1;RPL8;RPL39;RPL19;HSD17B10;RPS13;SLC25A5;RPL27A;RPL30;RPL37;RPS10;RPS15A;MSN;RPL35A;TLR3;RPL36;RPS6;RPS4X;POLR2G;RPP25L;ZC3HAV1;HSPA1B;RPS24;RPL10;MSI2;HSP90AA1;RPL26;TFRC;LGALS1;RPS7;TPT1;RPS19BP1;RPL34;RPL29;RPL27;ANG;HSPE1;RPS3;MRPL40;SNRPG
Astrocyte,4,prerank,Neurotransmitter Receptor Activity Involved In Regulation Of Postsynaptic Membrane Potential (GO:0099529),-0.8902785766447976,-1.7101166042232927,0.0017793594306049,0.0338175066443749,0.216,5/7,5.93%,GRIK3;GRIA4;GRID2;GRIN3A;GRIK2
Astrocyte,4,prerank,Glutamate Receptor Activity (GO:0008066),-0.886360205199252,-1.7434563966582075,0.0,0.0281939212698047,0.137,7/8,4.74%,GRM5;GRM8;GRM7;GRIK3;GRIA4;GRID2;GRIN3A
Astrocyte,4,prerank,Transmitter-Gated Monoatomic Ion Channel Activity Involved In Regulation Of Postsynaptic Membrane Potential (GO:1904315),-0.8860045901139728,-1.742811473307416,0.0017953321364452,0.0236427012744693,0.138,5/8,5.93%,GRIK3;GRIA4;GRID2;GRIN3A;GRIK2
Astrocyte,4,prerank,Ligand-Gated Monoatomic Cation Channel Activity (GO:0099094),-0.8168613947182513,-1.7550465597198828,0.0018348623853211,0.0272629899071225,0.106,5/12,5.93%,CLU;KCNH7;ASIC2;GRIK3;GRIK2
Astrocyte,4,prerank,Voltage-Gated Potassium Channel Activity (GO:0005249),-0.7958607014661618,-1.904018863027296,0.0,0.0022165032444815,0.005,11/18,12.71%,KCNB2;KCNH7;KCNT2;KCNQ5;KCNC2;KCND2;KCNK2;KCNS3;KCNE4;KCNQ1;KCNJ10
Astrocyte,4,prerank,Potassium Channel Activity (GO:0005267),-0.7891955692427373,-1.952012693302176,0.0,0.0,0.0,12/22,11.00%,KCNT2;KCNQ5;KCNC2;KCNMB2;GRIK3;KCND2;KCNK2;GRIK2;KCNK13;KCNS3;KCNMB1;KCNQ1
Astrocyte,4,prerank,G Protein-Coupled Peptide Receptor Activity (GO:0008528),-0.7188601190035141,-1.8152507000763496,0.0,0.010934749339442,0.033,12/23,16.90%,SORCS1;SORCS3;APLNR;GPR37L1;GLP1R;NPSR1;GLP2R;FPR1;CYSLTR1;GPR37;GIPR;CYSLTR2
Astrocyte,4,prerank,Transcription Cis-Regulatory Region Binding (GO:0000976),0.5499780494828675,1.7601100854548086,0.0,0.021226859366671,0.181,21/81,10.71%,ZBTB20;NPAS3;TRPS1;ERBB4;SOX5;GLI3;RORA;SOX6;TCF7L2;PRDM16;YAP1;HIF3A;TBL1X;FOXN3;RREB1;RPS3;TCF12;HIF1A;PAX6;SMAD6;EPAS1
Astrocyte,4,prerank,Kinase Binding (GO:0019900),0.5532408088550576,1.8577590985805588,0.0,0.0086811191669973,0.03,25/98,10.15%,CALM1;CAMK2N1;EEF2;CALM3;TCF7L2;RPS19;EGFR;SASH1;EEF1A1;EEF1A2;HSP90AB1;KAT2B;NEFH;MAPK8IP2;THY1;RPS3;RPS7;UTRN;CALM2;RPS6;NSF;UNC5C;ACTB;HIF1A;PAX6
Astrocyte,4,prerank,GTPase Activator Activity (GO:0005096),0.5973704123009858,1.7076460755188938,0.0,0.0440583115618285,0.37,17/47,7.39%,ARHGAP24;CHN1;PREX2;OPHN1;RGS20;VAV3;ALDH1A1;DOCK1;RANBP3L;ARHGAP31;PLCB1;ARHGAP42;ARAP2;ADGRB3;THY1;MTSS2;SRGAP1
Astrocyte,4,prerank,Ribonucleoside Triphosphate Phosphatase Activity (GO:0017111),0.6170106178816454,1.8144639524070332,0.0,0.0145229249222323,0.074,12/52,5.79%,TUBA1B;EEF2;RGS20;GNA14;RERG;RGS4;RAB31;EEF1A1;EEF1A2;RHOJ;GNAS;SEPTIN4
Astrocyte,4,prerank,GTPase Activity (GO:0003924),0.6170106178816454,1.8144639524070332,0.0,0.0145229249222323,0.074,12/52,5.79%,TUBA1B;EEF2;RGS20;GNA14;RERG;RGS4;RAB31;EEF1A1;EEF1A2;RHOJ;GNAS;SEPTIN4
Astrocyte,4,prerank,Protein Serine/Threonine Kinase Activity (GO:0004674),0.6267514756796454,1.7647699008484063,0.0,0.0212874333640484,0.166,10/37,6.56%,CAMK2A;BMPR1B;STK33;TNIK;PINK1;EGFR;HIPK2;PRKCA;SIK3;BMP2K
Astrocyte,4,prerank,Tubulin Binding (GO:0015631),0.6288382906362935,1.8745194609570133,0.0,0.0082813307843066,0.025,16/52,10.25%,MAP1A;MAP1B;MAP2;KIF5A;NEFM;MID1;STMN2;MTUS1;NEFH;NAV3;KIF1A;RPS3;DST;UNC5C;AGBL1;NDRG1
Astrocyte,4,prerank,RNA Binding (GO:0003723),0.6359269758938859,2.284744763139766,0.0,0.0,0.0,94/219,13.17%,TUBA1B;RPSA;EEF2;RPS18;MSI2;RPL13;RPL3;RPL41;TMSB4X;RPS14;RPS28;RPS2;RPL15;RPS21;RPS19;RPL18A;QKI;RPL18;RPS15;RPL37A;RPL38;RPS5;RPS27A;RPL37;RPL28;FAU;RPL32;TPT1;EEF1A1;RPL26;RPL9;RPS9;HSP90AB1;RPS16;RPL34;RPL21;EIF4A2;RPL13A;RPL7A;BICC1;RPL39;RPL8;RPL35;RPLP0;RPS4X;RPS10;RPS23;TNS1;RPL36;RPL14;YWHAG;RBPMS;RPS3;ZCCHC24;HSP90AA1;MACF1;RPS7;CELF2;RPL10A;RPL19;ADARB2;RPS6;RPL11;RPS27;MKRN3;RPL23A;RPL6;RBFOX1;RPS3A;RPL29;RPL35A;RPL4;RPS24;RPS26;RPL10;SAMD4A;RPS8;RPS11;RPL5;RPS15A;RPS25;PEBP1;RPL17;RPL22;RPL27A;RPS13;PKM;RPL27;LGALS3;RPL30;RPL24;ALDH6A1;TENT5A;DDX60L
Astrocyte,4,prerank,mRNA Binding (GO:0003729),0.6834626233352618,1.9162543627395452,0.0,0.0038075084065777,0.009,22/41,12.75%,MSI2;RPL41;RPS14;RPS2;RBMS3;QKI;RPS5;RPL26;RPL13A;RPL35;RBPMS;RPS3;RPS7;CELF2;RBFOX1;RPS3A;RPS26;SAMD4A;RPL5;RPS13;PKM;RPL24
Astrocyte,4,prerank,Microtubule Binding (GO:0008017),0.689396135729265,1.9471510374325585,0.0,0.0034267575659199,0.005,13/40,8.29%,MAP1A;MAP1B;MAP2;KIF5A;NEFM;MID1;MTUS1;NEFH;NAV3;KIF1A;RPS3;MACF1;DST
Astrocyte,4,prerank,rRNA Binding (GO:0019843),0.7905744990249957,1.7938682084354851,0.0022779043280182,0.0172765693948466,0.101,9/14,11.85%,RPS14;RPS5;RPS9;RPLP0;RPS3;RPL11;RPL5;RPL17;RPS13
Astrocyte,4,prerank,mRNA 5'-UTR Binding (GO:0048027),0.832182458591409,1.7748457918852552,0.0043763676148796,0.0214489640237214,0.141,7/10,11.85%,RPL41;RPS14;RPL26;RPS7;RPS3A;RPL5;RPS13
Astrocyte,4,prerank,Protein Phosphatase Regulator Activity (GO:0019888),0.8608113978580169,1.752430379739411,0.0047619047619047,0.0219663946533332,0.201,8/9,12.57%,CALM1;CALM3;PPP2R2B;ARPP19;PPP1R9B;CALM2;PPP1R1B;LGALS3
Astrocyte,4,prerank,Ribosome Binding (GO:0043022),0.9207592712304602,1.7680150656341973,0.0,0.0215885726652959,0.153,2/7,0.41%,RPSA;EEF2
Astrocyte,5,prerank,SH3 Domain Binding (GO:0017124),-0.8761632776434287,-1.6266121922982684,0.0,0.0366232119001516,0.105,3/12,4.09%,PLSCR1;ADAM12;WIPF1
Astrocyte,5,prerank,G Protein-Coupled Receptor Binding (GO:0001664),-0.7254186841898722,-1.6564784709281752,0.0,0.021247054232149,0.048,9/46,8.16%,HSPA1A;GNA14;HSPA1B;GPRC5B;FLNA;ITGB4;HSPA8;BAMBI;ADM
Astrocyte,5,prerank,DNA-binding Transcription Factor Binding (GO:0140297),-0.716665834760066,-1.6687028481929649,0.0,0.0218061872382582,0.033,20/52,11.70%,FOS;BCL6;HSPB1;PRRX1;LMO2;NFIA;FLNA;YAP1;EPAS1;PTMA;CIITA;TCF12;BCL2;TCF7L2;PARK7;HIPK2;PBXIP1;KLF4;CHCHD2;IFI27
Astrocyte,5,prerank,Zinc Ion Binding (GO:0008270),-0.7079043842298073,-1.679582621703187,0.0011428571428571,0.0346662463787694,0.027,20/65,9.73%,PLSCR1;MT1X;MT2A;GLI2;S100B;MT1M;ENPP2;MT1G;MT1H;CSRP1;LITAF;MT1A;MT1E;TIMP1;CA2;KLF4;RPS27;SOD1;MT1F;RPS29
Astrocyte,5,prerank,Transition Metal Ion Binding (GO:0046914),-0.653228838766375,-1.620985971623936,0.0010905125408942,0.0331006739616637,0.116,27/96,9.73%,PLSCR1;SOD2;MT1X;MT2A;ADCY2;GLI2;S100B;MT1M;ENPP2;MT1G;MT1H;FTH1;CSRP1;LITAF;MT1A;MT1E;SCD;PARK7;TIMP1;CA2;FTL;SOD3;KLF4;RPS27;SOD1;MT1F;RPS29
Astrocyte,5,prerank,Syntaxin Binding (GO:0019905),0.9183077004611596,1.8357942616736485,0.0,0.0482509491687861,0.059,7/8,7.41%,SYT1;SNAP25;NSF;VAMP2;UNC13C;SYT2;STXBP5L
Astrocyte,6,prerank,RNA Binding (GO:0003723),-0.6080315613999786,-1.7092265499967625,0.0,0.0291938609943311,0.033,100/219,14.45%,ZFP36L1;AHNAK;MSI2;IFI16;RPL41;RPS18;RBFOX1;RPL13;RPS27A;FAU;RPS28;RPS27;RPS15;RPL10;ANXA2;RPS19;RPL23A;RPL19;RPS14;RPL26;RPS9;RPL3;RPL37A;RPS6;RPL18;RPS16;RPL21;RPS21;RPL32;RPL28;RPL36;RPL35;RPL13A;RPS2;RPL18A;RPS10;RPS23;RPS15A;RPL27A;RPL10A;CAVIN1;RPSA;EEF1A1;RPL9;RPL17;HERC5;RPL11;RPS3;RPS7;S100A16;RPS11;RPS4X;RPS5;RPS25;RPS13;ZFP36;RPL24;VIM;BST2;RPL37;RPLP0;RPL29;QKI;RPL7A;MSN;RPS3A;TENT5A;RPL30;PATL2;CDC42EP4;ALDH6A1;RPL38;YBX3;RPL35A;RPL6;RPL8;ZFP36L2;RPS8;RPL39;TRIP6;EEF2;EZR;PRDX1;RPL15;RPL34;RPS26;TNS1;RPL7;ADARB2;FLNA;RPL27;LGALS1;RBM47;RPL14;RPS4Y1;APOBEC3F;RPS24;ENDOU;RPL5;DDX60L
Astrocyte,7,prerank,Ubiquitin Ligase Inhibitor Activity (GO:1990948),-0.9025830258302584,-1.6833558316061985,0.0017211703958691,0.0484697001504495,0.277,7/7,9.88%,RPL11;RPS15;RPL37;RPS20;RPS7;RPL17;RPL5
Astrocyte,7,prerank,Ubiquitin-Protein Transferase Inhibitor Activity (GO:0055105),-0.9025830258302584,-1.6833558316061985,0.0017211703958691,0.0484697001504495,0.277,7/7,9.88%,RPL11;RPS15;RPL37;RPS20;RPS7;RPL17;RPL5
Astrocyte,7,prerank,Amino Acid:Sodium Symporter Activity (GO:0005283),-0.8992283943824037,-1.7073957252024574,0.0018348623853211,0.0456312760225324,0.194,3/7,1.25%,SLC1A2;SLC1A3;SLC6A1
Astrocyte,7,prerank,mRNA 5'-UTR Binding (GO:0048027),-0.8557334307505999,-1.730493509941522,0.0018050541516245,0.0383066985060004,0.144,7/10,10.61%,RPL41;RPS13;RPL26;RPS7;RPS14;RPL5;RPS3A
Astrocyte,7,prerank,NADH Dehydrogenase (Quinone) Activity (GO:0050136),-0.8024554802886967,-1.866299614658005,0.0,0.005051432770022,0.01,19/20,17.91%,NDUFB4;NDUFB2;NDUFB3;NDUFA12;NDUFC1;NDUFA6;NDUFA4;NDUFA3;NDUFS5;NDUFB1;NQO1;NDUFA2;NDUFS6;NDUFA8;NDUFB8;NDUFB7;NDUFB10;NDUFC2;NDUFB9
Astrocyte,7,prerank,NADH Dehydrogenase (Ubiquinone) Activity (GO:0008137),-0.801384322843139,-1.8479698565819425,0.0,0.0047707976161319,0.015,18/19,17.91%,NDUFB4;NDUFB2;NDUFB3;NDUFA12;NDUFC1;NDUFA6;NDUFA4;NDUFA3;NDUFS5;NDUFB1;NDUFA2;NDUFS6;NDUFA8;NDUFB8;NDUFB7;NDUFB10;NDUFC2;NDUFB9
